Fecha,Intervalo,CS COENERGY,CS YARUCAYA,C.E. CUPISNIQUE,C.E. TALARA,CE SAN JUAN,C.E. P LOM EXPANSION,C.E. PUNTA LOMITAS,C.S. INTIPAMPA,CS EXPANSIÓN INTIPAMPA,CS MATARANI,C.E. HUAMBOS,C.E. DUNA,CS SAN MARTIN SOLAR,CS SUNNY,CS SUNNY EXPANSION,CARHUAQUERO (CS),C.S. MAJES,C.S. MOQUEGUA FV,C.E. WAYRA EXTENSION,C.E. WAYRA I,C.S. CLEMESI,C.S. RUBI,C.S. PANAMERICANA-SOLAR,C.E. MARCONA,C.E. 3 HERMANAS,C.S. REPARTICION,C.S. TACNA-SOLAR,CS WAYRA SOLAR
2026-08-02,12:00,0.1,1.3,78.0,27.7,88.2,18.7,117.1,31.3,41.6,74.2,17.0,15.6,220.2,183.4,92.9,0.5,17.4,13.3,0.0,25.7,92.9,124.9,16.1,26.9,71.1,16.7,16.1,
2026-08-02,12:30,0.2,1.3,79.0,28.8,80.6,19.9,128.4,31.5,41.8,74.6,17.5,15.4,221.0,183.8,93.1,0.4,17.1,13.1,26.7,12.7,93.2,125.0,16.1,26.5,69.7,16.3,16.4,
2026-08-02,13:00,0.2,1.3,72.9,28.4,68.6,19.5,156.7,31.6,42.0,74.4,14.6,14.9,221.0,183.5,93.0,0.2,16.3,13.3,45.6,13.7,92.9,125.0,16.1,23.0,61.9,15.8,16.6,
2026-08-02,13:30,0.2,1.2,77.7,28.4,66.8,17.3,164.1,32.1,42.1,73.8,15.7,15.5,220.4,182.7,92.7,0.4,15.4,13.3,39.6,24.3,92.8,126.0,16.1,21.5,58.7,14.9,16.7,
2026-08-02,14:00,0.2,1.2,80.8,29.5,65.7,22.5,165.3,32.1,42.5,73.5,14.6,15.3,221.9,182.8,92.4,0.3,14.5,13.4,76.2,64.7,93.2,127.1,16.2,20.1,58.4,13.8,16.9,
2026-08-02,14:30,0.3,1.1,81.6,30.2,68.8,20.5,165.3,32.1,42.2,72.9,15.3,14.5,221.7,182.5,92.0,0.1,13.0,13.5,111.1,114.8,93.4,127.4,16.2,20.7,61.5,12.3,16.8,
2026-08-02,15:00,0.3,1.0,81.3,30.1,78.3,21.5,162.0,32.3,41.8,72.5,17.3,15.1,219.9,180.7,91.4,0.1,11.3,13.5,115.5,119.4,92.9,127.2,16.1,21.4,58.9,10.6,14.4,
2026-08-02,15:30,0.2,0.8,80.8,29.9,77.4,24.0,162.6,31.5,41.8,70.8,17.5,14.5,215.0,176.8,89.4,0.1,9.2,13.2,117.9,124.4,91.2,125.5,15.6,20.3,59.2,8.5,8.7,
2026-08-02,16:00,0.2,0.6,80.8,29.9,78.3,22.4,164.0,26.3,40.5,62.7,14.9,14.6,203.7,167.2,84.4,0.1,7.0,12.7,122.0,127.5,84.9,104.8,15.2,19.5,57.9,6.3,1.7,
2026-08-02,16:30,0.1,0.4,79.5,30.0,70.7,21.2,164.6,16.3,38.0,35.0,16.2,14.7,136.8,92.2,52.0,0.0,4.4,11.5,124.1,129.7,51.3,64.0,13.8,20.1,50.6,4.0,0.5,
2026-08-02,17:00,0.1,0.1,79.3,30.1,63.0,19.9,165.7,5.6,24.0,12.5,16.9,15.3,46.0,39.9,20.4,0.0,1.9,5.4,119.4,128.8,19.2,20.3,6.8,15.4,51.0,1.7,0.0,
2026-08-02,17:30,0.0,0.0,80.2,29.8,57.2,21.3,165.6,0.0,7.8,0.0,18.2,15.6,2.2,1.9,1.0,0.0,0.0,0.4,118.0,125.3,0.6,0.4,0.6,15.6,45.7,0.0,0.0,
2026-08-02,18:00,0.0,0.0,78.5,29.9,52.8,20.0,168.2,0.0,0.1,0.0,17.2,15.6,0.0,0.0,0.0,0.0,0.0,0.0,101.5,114.5,0.0,0.0,0.0,14.8,49.1,0.0,0.0,
2026-08-02,18:30,0.0,0.0,77.7,29.6,63.2,14.7,172.0,0.0,0.0,0.0,17.1,15.6,0.0,0.0,0.0,0.0,0.0,0.0,100.1,112.1,0.0,0.0,0.0,15.0,49.2,0.0,0.0,
2026-08-02,19:00,0.0,0.0,75.2,28.8,61.7,17.7,167.2,0.0,0.0,0.0,17.2,15.3,0.0,0.0,0.0,0.0,0.0,0.0,121.4,124.1,0.0,0.0,0.0,16.2,47.7,0.0,0.0,
2026-08-02,19:30,0.0,0.0,69.5,29.5,63.7,19.1,166.9,0.0,0.0,0.0,16.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,120.9,128.3,0.0,0.0,0.0,20.2,60.2,0.0,0.0,
2026-08-02,20:00,0.0,0.0,68.2,27.9,69.3,20.5,165.4,0.0,0.0,0.0,16.1,14.7,0.0,0.0,0.0,0.0,0.0,0.0,122.5,131.1,0.0,0.0,0.0,24.0,62.1,0.0,0.0,
2026-08-02,20:30,0.0,0.0,56.5,24.3,99.3,18.3,169.3,0.0,0.0,0.0,15.4,13.7,0.0,0.0,0.0,0.0,0.0,0.0,121.5,129.7,0.0,0.0,0.0,27.2,71.0,0.0,0.0,
2026-08-02,21:00,0.0,0.0,47.9,22.8,104.4,18.5,169.5,0.0,0.0,0.0,14.9,15.3,0.0,0.0,0.0,0.0,0.0,0.0,121.2,125.6,0.0,0.0,0.0,29.8,75.8,0.0,0.0,
2026-08-02,21:30,0.0,0.0,35.5,23.2,94.4,15.4,170.5,0.0,0.0,0.0,16.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,115.6,102.4,0.0,0.0,0.0,28.8,73.7,0.0,0.0,
2026-08-02,22:00,0.0,0.0,31.0,21.3,95.1,17.7,164.3,0.0,0.0,0.0,15.1,14.6,0.0,0.0,0.0,0.0,0.0,0.0,94.6,76.2,0.0,0.0,0.0,29.9,76.9,0.0,0.0,
2026-08-02,22:30,0.0,0.0,30.1,22.7,93.2,11.9,145.2,0.0,0.0,0.0,13.3,13.5,0.0,0.0,0.0,0.0,0.0,0.0,113.1,88.1,0.0,0.0,0.0,29.5,76.5,0.0,0.0,
2026-08-02,23:00,0.0,0.0,27.6,23.0,82.5,15.7,142.3,0.0,0.0,0.0,15.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,122.8,92.6,0.0,0.0,0.0,27.8,73.3,0.0,0.0,
2026-08-02,23:30,0.0,0.0,30.1,19.6,103.4,14.0,134.2,0.0,0.0,0.0,14.6,12.7,0.0,0.0,0.0,0.0,0.0,0.0,125.3,93.9,0.0,0.0,0.0,30.3,77.2,0.0,0.0,
2026-08-02,0:00,0.0,0.0,36.7,20.8,113.4,13.7,56.3,0.0,0.0,0.0,13.5,13.4,0.0,0.0,0.0,0.0,0.0,0.0,105.6,72.9,0.0,0.0,0.0,30.5,77.8,0.0,0.0,
2026-08-03,0:30,0.0,0.0,32.6,24.3,118.2,14.3,130.8,0.0,0.0,0.0,11.8,12.6,0.0,0.0,0.0,0.0,0.0,0.0,85.7,64.4,0.0,0.0,0.0,30.3,76.8,0.0,0.0,
2026-08-03,1:00,0.0,0.0,30.1,28.6,112.4,18.0,160.6,0.0,0.0,0.0,12.5,12.3,0.0,0.0,0.0,0.0,0.0,0.0,69.2,51.1,0.0,0.0,0.0,28.8,70.7,0.0,0.0,
2026-08-03,1:30,0.0,0.0,19.5,28.0,111.0,20.6,156.4,0.0,0.0,0.0,12.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,34.1,0.0,0.0,0.0,27.1,65.1,0.0,0.0,
2026-08-03,2:00,0.0,0.0,14.3,24.8,90.8,16.4,136.3,0.0,0.0,0.0,12.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,35.1,33.0,0.0,0.0,0.0,25.0,64.9,0.0,0.0,
2026-08-03,2:30,0.0,0.0,14.1,26.4,96.5,18.1,145.6,0.0,0.0,0.0,16.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,22.5,15.6,0.0,0.0,0.0,19.8,54.9,0.0,0.0,
2026-08-03,3:00,0.0,0.0,13.5,24.9,103.9,18.2,104.8,0.0,0.0,0.0,14.4,13.2,0.0,0.0,0.0,0.0,0.0,0.0,20.4,15.0,0.0,0.0,0.0,21.8,46.9,0.0,0.0,
2026-08-03,3:30,0.0,0.0,11.8,26.4,90.3,9.3,75.9,0.0,0.0,0.0,13.8,14.3,0.0,0.0,0.0,0.0,0.0,0.0,14.2,12.9,0.0,0.0,0.0,20.4,54.1,0.0,0.0,
2026-08-03,4:00,0.0,0.0,13.9,29.4,48.6,8.2,55.7,0.0,0.0,0.0,13.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,11.6,10.3,0.0,0.0,0.0,21.3,54.5,0.0,0.0,
2026-08-03,4:30,0.0,0.0,15.5,28.5,56.6,11.0,70.4,0.0,0.0,0.0,9.7,9.7,0.0,0.0,0.0,0.0,0.0,0.0,8.8,7.4,0.0,0.0,0.0,20.6,53.0,0.0,0.0,
2026-08-03,5:00,0.0,0.0,13.3,28.8,64.1,8.0,103.3,0.0,0.0,0.0,9.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.8,0.0,0.0,0.0,18.9,51.8,0.0,0.0,
2026-08-03,5:30,0.0,0.0,7.2,27.8,51.1,11.7,138.1,0.0,0.0,0.0,10.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,12.1,6.6,0.0,0.0,0.0,14.6,44.2,0.0,0.0,
2026-08-03,6:00,0.0,0.0,6.6,25.9,76.3,11.2,102.6,0.0,0.0,0.0,10.6,11.8,0.0,0.0,0.0,0.0,0.0,0.0059,16.9,11.3,0.0,0.0,0.0,17.8,44.4,0.0,0.0,
2026-08-03,6:30,0.0,0.0,8.5,24.8,78.1,7.4,62.3,0.3,0.0,2.3,11.5,11.8,3.7,4.0,1.9,0.0,0.0,0.9238,13.8,10.9,2.6,4.2,0.4975,16.8,47.2,0.0,0.0,
2026-08-03,7:00,0.0,0.0,8.3,25.8,68.6,8.8,59.6,8.3,0.54,22.7,11.8,13.6,66.4,50.0,24.0,0.0,2.7,6.7427,23.1,14.5,29.3,39.5,6.1151,18.4,45.7,2.6,0.4,
2026-08-03,7:30,0.0,0.1,9.0,24.9,74.6,8.4,83.3,19.0,12.09,48.5,15.7,14.9,151.4,125.3,62.9,0.0,5.6,11.9621,28.9,24.3,65.5,85.4,13.2178,24.1,61.1,5.0,0.9,
2026-08-03,8:00,0.0,0.1,7.4,24.2,94.1,17.3,113.5,28.5,22.91,67.8,16.8,15.5,205.7,169.8,86.0,0.0,8.1,12.8104,52.3,30.4,87.4,120.8,15.3326,23.0,64.5,7.2,1.7,
2026-08-03,8:30,0.0,0.6,7.9,24.5,121.7,15.2,122.0,32.2,40.93,71.0,16.9,15.3,210.5,174.8,88.5,0.1,10.2,13.3212,74.4,54.8,90.6,123.9,16.0329,29.7,74.3,9.3,3.0,
2026-08-03,9:00,0.1,0.8,14.2,24.1,97.2,20.5,144.4,32.3,41.62,71.9,17.9,15.1,213.8,178.0,90.3,0.1,12.2,13.7639,64.0,57.8,92.1,125.5,16.8917,28.0,74.2,11.2,4.6,
2026-08-03,9:30,0.1,1.0,22.7,25.3,102.9,19.7,155.7,32.2,42.08,72.1,18.2,15.4,214.1,178.4,90.7,0.1,13.8,13.8045,52.0,40.2,92.9,126.1,17.2363,28.9,70.6,12.8,7.1,
2026-08-03,10:00,0.1,1.1,30.0,21.0,111.1,26.3,135.0,32.1,42.13,71.5,17.8,15.6,213.6,177.9,90.7,0.1,15.1,13.6319,43.8,37.4,92.7,124.9,16.9847,29.9,73.7,14.1,12.6,
2026-08-03,10:30,0.1,1.2,38.4,18.2,106.9,24.6,149.9,31.6,42.24,71.5,17.0,13.8,216.5,179.8,91.3,0.1,16.2,13.3591,45.3,38.7,92.0,123.5,16.548,25.6,70.4,15.2,15.6,
2026-08-03,11:00,0.1,1.2,37.2,15.2,104.2,27.3,159.2,31.4,41.96,71.4,16.1,15.2,216.8,180.5,91.5,0.2,17.0,13.1744,57.8,43.2,92.2,123.2,16.2388,26.2,73.0,16.0,16.5,
2026-08-03,11:30,0.2,1.3,38.0,12.0,95.6,29.0,156.6,31.7,42.03,72.1,16.0,14.1,216.9,180.6,91.6,0.2,17.5,12.9478,59.3,49.1,92.5,123.1,16.2114,26.3,74.9,16.3,16.5,
2026-08-03,12:00,0.2,1.3,43.6,12.9,90.3,28.3,157.3,31.6,42.1,73.6,17.0,14.2,219.7,182.4,92.2,0.2,17.9,13.1136,87.4,75.1,92.7,123.7,16.3196,26.7,76.1,16.6,16.5,
2026-08-03,12:30,0.3,1.3,44.7,20.3,94.7,24.4,159.4,31.5,42.11,74.8,15.8,14.4,221.9,184.5,93.6,0.4,17.8,13.1854,107.9,99.9,93.4,125.3,16.3031,26.5,75.1,16.3,16.6,
2026-08-03,13:00,0.5,1.3,40.4,24.1,106.7,23.1,162.5,31.6,42.08,75.1,14.8,14.4,223.7,185.0,93.8,0.2,17.3,13.4977,130.4,123.3,94.3,127.0,16.5094,26.5,76.3,15.9,16.7,
2026-08-03,13:30,0.4,1.2,47.6,22.8,102.8,22.4,162.7,31.8,42.06,74.7,17.8,13.0,224.9,185.7,94.0,0.2,16.4,13.5036,121.0,123.0,94.7,127.8,16.8216,26.8,75.7,15.1,16.6,
2026-08-03,14:00,0.4,1.2,53.1,19.3,106.5,25.4,160.3,32.1,42.18,74.2,17.7,13.0,224.7,185.4,93.9,0.4,15.2,13.5183,108.2,115.6,95.1,128.8,16.8453,26.1,75.3,13.9,16.8,
2026-08-03,14:30,0.3,1.1,52.5,20.8,96.6,25.1,160.6,32.1,42.16,73.9,18.2,12.1,225.0,184.7,93.6,0.1,13.7,13.5466,119.1,115.9,95.4,129.5,16.7596,25.5,73.9,12.4,16.6,
2026-08-03,15:00,0.3,0.9,51.9,21.8,85.6,24.4,161.2,31.8,41.87,73.1,17.3,13.7,223.3,183.1,92.8,0.1,12.0,13.4939,120.5,120.9,94.4,129.0,16.776,23.4,70.0,10.7,16.5,
2026-08-03,15:30,0.2,0.8,52.0,23.5,72.7,23.4,162.4,31.5,41.56,71.3,17.6,15.1,217.4,179.3,90.6,0.1,9.9,13.2445,134.1,126.0,92.0,126.4,16.5088,21.6,66.0,8.8,15.1,
2026-08-03,16:00,0.2,0.6,53.7,23.8,74.7,22.8,163.2,26.4,40.46,63.1,15.7,15.1,206.1,169.7,85.5,0.1,7.5,12.561,148.0,124.8,85.5,105.7,15.6631,22.4,68.9,6.5,12.4,
2026-08-03,16:30,0.1,0.4,55.9,25.3,69.0,31.4,207.5,16.5,37.82,35.2,13.8,12.5,139.5,101.4,51.4,0.1,4.9,10.1696,141.0,124.1,51.3,65.1,12.8984,22.0,69.9,4.0,5.6,
2026-08-03,17:00,0.1,0.1,54.9,27.6,70.7,20.4,197.2,5.8,24.13,12.5,16.2,14.6,48.1,42.3,21.9,0.1,2.2,4.161,139.7,127.8,20.1,21.7,5.5037,21.6,70.9,1.7,0.4,
2026-08-03,17:30,0.0,0.0,51.3,28.2,75.7,26.1,211.3,0.0,7.87,0.1,13.9,14.3,2.9,1.9,1.1,0.0,0.1,0.2546,143.1,128.1,0.7,0.4,0.3888,22.4,69.8,0.0,0.0,
2026-08-03,18:00,0.0,0.0,50.0,24.9,76.6,23.5,185.2,0.0,0.13,0.0,15.1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9,127.1,0.0,0.0,0.0,23.0,67.2,0.0,0.0,
2026-08-03,18:30,0.0,0.0,52.7,24.3,66.8,17.0,180.6,0.0,0.0,0.0,15.9,15.3,0.0,0.0,0.0,0.0,0.0,0.0,144.5,127.1,0.0,0.0,0.0,24.2,69.3,0.0,0.0,
2026-08-03,19:00,0.0,0.0,52.7,21.7,67.1,23.7,178.1,0.0,0.0,0.0,14.6,15.2,0.0,0.0,0.0,0.0,0.0,0.0,139.8,126.0,0.0,0.0,0.0,23.2,68.0,0.0,0.0,
2026-08-03,19:30,0.0,0.0,56.8,23.8,79.2,23.6,189.8,0.0,0.0,0.0,11.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,136.1,125.2,0.0,0.0,0.0,24.7,69.1,0.0,0.0,
2026-08-03,20:00,0.0,0.0,42.8,21.9,88.7,18.7,174.4,0.0,0.0,0.0,13.6,14.2,0.0,0.0,0.0,0.0,0.0,0.0,117.4,120.1,0.0,0.0,0.0,26.4,69.1,0.0,0.0,
2026-08-03,20:30,0.0,0.0,32.5,20.7,82.8,22.1,203.1,0.0,0.0,0.0,12.5,13.6,0.0,0.0,0.0,0.0,0.0,0.0,123.4,120.3,0.0,0.0,0.0,24.3,66.0,0.0,0.0,
2026-08-03,21:00,0.0,0.0,24.3,18.5,83.4,23.5,197.1,0.0,0.0,0.0,10.1,12.2,0.0,0.0,0.0,0.0,0.0,0.0,145.3,123.5,0.0,0.0,0.0,26.3,67.1,0.0,0.0,
2026-08-03,21:30,0.0,0.0,18.1,17.5,90.7,22.3,202.8,0.0,0.0,0.0,10.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,128.6,118.8,0.0,0.0,0.0,25.7,68.5,0.0,0.0,
2026-08-03,22:00,0.0,0.0,18.9,17.9,99.1,26.3,202.1,0.0,0.0,0.0,10.1,11.2,0.0,0.0,0.0,0.0,0.0,0.0,115.9,106.0,0.0,0.0,0.0,26.9,68.9,0.0,0.0,
2026-08-03,22:30,0.0,0.0,18.9,15.3,87.3,25.7,202.8,0.0,0.0,0.0,13.9,15.1,0.0,0.0,0.0,0.0,0.0,0.0,109.5,103.9,0.0,0.0,0.0,25.9,70.4,0.0,0.0,
2026-08-03,23:00,0.0,0.0,19.0,15.0,78.2,23.3,198.7,0.0,0.0,0.0,11.3,12.3,0.0,0.0,0.0,0.0,0.0,0.0,87.6,94.8,0.0,0.0,0.0,26.5,67.8,0.0,0.0,
2026-08-03,23:30,0.0,0.0,19.7,13.7,88.4,18.5,169.2,0.0,0.0,0.0,9.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,99.0,85.8,0.0,0.0,0.0,26.7,67.9,0.0,0.0,
2026-08-03,0:00,0.0,0.0,21.8,13.7,85.3,18.3,184.6,0.0,0.0,0.0,10.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,94.7,86.3,0.0,0.0,0.0,28.1,68.3,0.0,0.0,
2026-08-04,0:30,0.0,0.0,23.8,14.1,71.5,17.3,181.2,0.0,0.0,0.0,7.6,10.1,0.0,0.0,0.0,0.0,0.0,0.0,87.8,85.6,0.0,0.0,0.0,25.9,64.8,0.0,0.0,
2026-08-04,1:00,0.0,0.0,22.4,20.4,77.8,13.3,161.3,0.0,0.0,0.0,5.2,9.1,0.0,0.0,0.0,0.0,0.0,0.0,91.0,80.3,0.0,0.0,0.0,25.0,60.0,0.0,0.0,
2026-08-04,1:30,0.0,0.0,20.1,24.7,79.1,14.4,160.6,0.0,0.0,0.0,5.3,7.6,0.0,0.0,0.0,0.0,0.0,0.0,81.9,83.6,0.0,0.0,0.0,23.5,58.2,0.0,0.0,
2026-08-04,2:00,0.0,0.0,21.4,20.2,71.0,16.2,160.3,0.0,0.0,0.0,7.4,9.7,0.0,0.0,0.0,0.0,0.0,0.0,78.0,74.0,0.0,0.0,0.0,24.5,58.0,0.0,0.0,
2026-08-04,2:30,0.0,0.0,26.7,22.8,71.1,13.9,145.4,0.0,0.0,0.0,8.8,10.3,0.0,0.0,0.0,0.0,0.0,0.0,47.4,42.9,0.0,0.0,0.0,24.7,52.0,0.0,0.0,
2026-08-04,3:00,0.0,0.0,30.9,23.0,70.4,13.2,143.3,0.0,0.0,0.0,9.9,11.1,0.0,0.0,0.0,0.0,0.0,0.0,36.7,39.9,0.0,0.0,0.0,18.6,46.0,0.0,0.0,
2026-08-04,3:30,0.0,0.0,25.0,24.8,83.9,17.3,145.0,0.0,0.0,0.0,9.9,10.1,0.0,0.0,0.0,0.0,0.0,0.0,37.4,41.9,0.0,0.0,0.0,20.7,45.6,0.0,0.0,
2026-08-04,4:00,0.0,0.0,17.9,20.9,100.4,15.2,154.6,0.0,0.0,0.0,8.4,11.3,0.0,0.0,0.0,0.0,0.0,0.0,35.4,32.5,0.0,0.0,0.0,22.4,51.4,0.0,0.0,
2026-08-04,4:30,0.0,0.0,17.0,19.0,93.6,18.6,165.4,0.0,0.0,0.0,8.3,11.2,0.0,0.0,0.0,0.0,0.0,0.0,34.1,35.5,0.0,0.0,0.0,22.8,50.9,0.0,0.0,
2026-08-04,5:00,0.0,0.0,15.0,19.5,89.7,11.8,140.9,0.0,0.0,0.0,9.4,12.5,0.0,0.0,0.0,0.0,0.0,0.0,40.6,35.3,0.0,0.0,0.0,23.1,46.1,0.0,0.0,
2026-08-04,5:30,0.0,0.0,11.6,17.0,87.5,9.9,130.1,0.0,0.0,0.0,9.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,44.6,0.0,0.0,0.0,18.2,41.1,0.0,0.0,
2026-08-04,6:00,0.0,0.0,14.3,17.9,79.9,5.6,120.3,0.0,0.0,0.0,6.7,9.3,0.0,0.0,0.0,0.0,0.0,0.0,43.8,34.4,0.0,0.0,0.0,17.0,38.7,0.0,0.0,
2026-08-04,6:30,0.0,0.0,15.9,13.1,71.2,5.9,111.5,0.3,0.0,2.3,8.3,9.0,4.1,4.7,2.1,0.0,0.0,1.0,44.0,41.4,3.0,4.7,0.6,20.5,43.4,0.0,0.2,
2026-08-04,7:00,0.0,0.0,13.8,7.5,68.2,3.1,80.2,8.2,0.6,23.9,7.9,9.4,68.3,57.2,24.8,0.0,2.8,6.8,33.1,32.7,31.1,41.0,6.5,18.3,43.8,2.6,0.7,
2026-08-04,7:30,0.0,0.0,14.3,7.0,70.2,3.5,88.8,18.8,12.1,49.1,11.0,9.2,153.8,118.0,62.3,0.0,5.6,12.0,32.3,35.5,67.3,87.0,13.9,18.9,44.3,5.0,1.1,
2026-08-04,8:00,0.0,0.1,10.9,9.7,66.8,3.2,102.6,28.5,23.0,68.3,10.3,9.8,208.6,170.9,86.3,0.0,8.2,13.0,43.1,43.7,89.3,122.8,16.1,18.9,38.6,7.3,2.1,
2026-08-04,8:30,0.1,0.2,5.8,10.1,72.6,11.8,106.3,32.1,40.8,70.9,13.4,12.6,212.5,175.6,88.7,0.0,10.4,13.1,45.0,49.8,92.3,125.6,16.4,18.9,36.6,9.3,3.7,
2026-08-04,9:00,0.1,0.2,5.4,9.3,80.6,9.9,95.8,32.3,41.6,72.3,17.1,13.9,214.1,177.8,90.1,0.0,12.2,13.4,57.3,54.0,92.6,126.2,16.8,24.2,48.4,11.2,5.2,
2026-08-04,9:30,0.1,0.7,8.2,11.2,109.8,13.0,114.4,32.2,42.3,72.3,16.4,14.7,215.4,179.0,90.8,0.1,13.8,13.7,96.0,87.2,92.5,125.3,17.2,28.2,55.9,12.9,8.2,
2026-08-04,10:00,0.2,1.1,4.7,11.6,115.6,20.1,155.1,32.5,42.5,72.7,17.3,15.1,215.4,179.2,91.3,0.1,15.4,13.7,134.8,115.1,91.7,124.0,17.2,25.6,66.3,14.3,11.6,
2026-08-04,10:30,0.4,1.2,6.7,9.8,118.7,27.2,172.7,32.3,42.8,71.9,16.9,15.4,216.9,179.9,91.3,0.1,16.4,13.5,131.3,114.9,91.8,123.4,17.0,26.7,69.0,15.3,16.1,
2026-08-04,11:00,0.4,1.2,8.9,10.7,114.7,28.4,192.0,31.7,42.7,73.9,14.8,15.1,217.9,180.6,91.6,0.2,17.1,13.2,132.0,119.8,91.0,121.8,16.8,23.8,64.6,15.9,16.4,
2026-08-04,11:30,0.4,1.3,14.9,9.4,112.1,32.2,202.3,31.7,42.3,74.3,17.4,15.3,219.3,182.2,92.4,0.3,17.8,13.2,133.0,119.2,90.9,121.5,16.5,26.0,69.1,16.3,16.4,
2026-08-04,12:00,0.4,1.3,23.5,14.1,105.0,33.0,200.4,31.7,42.4,74.2,18.1,15.6,219.0,182.3,92.3,0.3,17.9,13.3,104.8,97.2,91.1,121.9,16.3,23.5,58.9,16.4,16.4,
2026-08-04,12:30,0.4,1.3,26.7,15.4,109.5,30.0,205.0,31.6,42.4,74.4,17.3,15.6,221.2,183.2,92.9,0.4,17.7,13.3,107.3,95.0,91.5,123.2,16.3,23.8,63.7,16.3,16.5,
2026-08-04,13:00,0.4,1.3,30.1,16.9,118.7,28.8,205.1,31.6,42.4,74.0,17.2,15.5,221.9,184.0,93.3,0.4,17.1,13.3,110.3,105.5,92.1,124.6,16.4,26.5,68.2,15.8,16.6,
2026-08-04,13:30,0.4,1.2,25.7,18.0,101.8,30.9,213.3,32.0,42.4,74.7,18.2,15.7,224.3,185.6,94.2,0.4,16.1,13.3,116.8,114.7,92.5,125.5,16.4,25.0,72.5,15.0,16.8,
2026-08-04,14:00,0.4,1.2,21.0,16.1,103.7,32.3,224.0,32.4,42.5,74.9,18.2,15.4,226.3,186.6,94.4,0.4,15.0,13.4,112.4,107.2,92.6,127.1,16.7,25.5,75.6,13.9,16.7,
2026-08-04,14:30,0.3,1.1,27.6,16.1,106.4,33.0,223.6,32.5,42.8,75.3,17.1,15.2,225.3,186.1,94.0,0.4,13.8,13.4,133.5,118.0,93.4,128.2,16.8,25.4,77.3,12.6,16.6,
2026-08-04,15:00,0.3,0.9,30.6,14.5,110.3,35.4,225.6,32.0,42.6,74.8,15.9,15.6,224.6,184.6,93.5,0.3,12.0,13.4,163.1,122.3,91.7,124.1,16.6,25.8,75.9,10.8,16.3,
2026-08-04,15:30,0.2,0.8,32.8,16.4,115.0,34.2,225.1,31.7,41.8,72.6,16.4,14.9,221.2,181.4,91.7,0.3,10.0,13.2,165.3,122.9,89.4,120.4,16.3,25.8,74.3,8.8,15.0,
2026-08-04,16:00,0.2,0.6,23.3,13.5,109.7,33.0,227.1,26.9,41.1,64.4,17.5,15.4,208.6,171.5,86.4,0.2,7.5,12.6,148.2,125.7,83.9,103.4,15.5,26.4,76.3,6.5,12.5,
2026-08-04,16:30,0.1,0.4,22.2,16.0,107.7,35.2,226.1,17.2,38.6,36.7,17.1,15.0,142.8,102.6,53.9,0.2,4.8,10.3,156.0,125.9,50.1,63.4,12.9,28.1,76.2,4.1,5.2,
2026-08-04,17:00,0.1,0.1,33.2,17.6,106.7,35.1,227.2,6.4,25.2,13.3,16.3,15.6,50.6,42.8,22.3,0.1,2.2,4.2,149.8,124.4,19.8,21.5,5.6,29.5,77.0,1.8,0.1,
2026-08-04,17:30,0.0,0.0,38.9,14.9,99.0,33.0,218.9,0.0,8.7,0.1,14.5,15.1,3.0,1.7,0.9,0.0,0.1,0.3,152.4,124.4,0.7,0.4,0.4,29.5,76.2,0.0,0.0,
2026-08-04,18:00,0.0,0.0,42.4,13.3,96.2,34.2,221.4,0.0,0.1,0.0,16.6,14.5,0.0,0.0,0.0,0.0,0.0,0.0,138.7,126.5,0.0,0.0,0.0,26.3,75.0,0.0,0.0,
2026-08-04,18:30,0.0,0.0,39.4,12.0,93.5,33.3,215.8,0.0,0.0,0.0,11.1,12.6,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.5,0.0,0.0,0.0,25.1,72.7,0.0,0.0,
2026-08-04,19:00,0.0,0.0,41.4,9.5,95.0,28.6,214.9,0.0,0.0,0.0,9.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,101.2,109.5,0.0,0.0,0.0,22.2,67.0,0.0,0.0,
2026-08-04,19:30,0.0,0.0,39.5,8.7,91.1,27.1,199.3,0.0,0.0,0.0,6.8,7.9,0.0,0.0,0.0,0.0,0.0,0.0,82.7,93.9,0.0,0.0,0.0,23.8,65.3,0.0,0.0,
2026-08-04,20:00,0.0,0.0,31.1,10.2,93.0,25.1,202.8,0.0,0.0,0.0,4.7,5.9,0.0,0.0,0.0,0.0,0.0,0.0,101.8,95.5,0.0,0.0,0.0,23.5,61.0,0.0,0.0,
